simdata/randsvcsim_10k_10k_d3_a3_i10_1d.json,9,1.4483,3.9555555555555557,0.9425851490869313
simdata/randsvcsim_10k_10k_d4_a3_i10_1d.json,14,2.1545,4.3724537037037035,1.113995693407645
simdata/randsvcsim_10k_10k_d5_a3_i10_1d.json,15,2.8558,4.443333333333333,1.212540710657375
simdata/randsvcsim_10k_10k_d6_a3_i10_1d.json,15,3.6322,4.290206396071552,1.3107311203824263
simdata/randsvcsim_10k_10k_d7_a3_i10_1d.json,20,4.4797,4.343902010378015,1.3558293457046504
simdata/randsvcsim_10k_10k_d8_a3_i10_1d.json,20,5.4243,4.491447979284381,1.3930987728592987
simdata/randsvcsim_10k_10k_d9_a3_i10_1d.json,29,6.7843,4.009522145304469,1.4436703920074352
