simdata/randsvcsim_10k_10k_d3_a1_i10_1d.json,6,1.0519,5.0,0.933559375
simdata/randsvcsim_10k_10k_d3_a2_i10_1d.json,8,1.2687,4.625,0.9552260416666646
simdata/randsvcsim_10k_10k_d3_a3_i10_1d.json,9,1.4483,3.9555555555555557,0.9425851490869313
simdata/randsvcsim_10k_10k_d3_a4_i10_1d.json,12,1.7135,4.294791666666667,0.9466056808233345
simdata/randsvcsim_10k_10k_d3_a5_i10_1d.json,11,1.8424,4.0,0.9427535658720227
simdata/randsvcsim_10k_10k_d3_a6_i10_1d.json,13,2.1493,3.989567901234568,0.9422566037130946
simdata/randsvcsim_10k_10k_d3_a7_i10_1d.json,14,2.3999,4.403380005411256,0.9557479332050447
simdata/randsvcsim_10k_10k_d3_a8_i10_1d.json,17,2.5934,4.222222222222222,0.9517951629560719
simdata/randsvcsim_10k_10k_d3_a9_i10_1d.json,17,2.8791,4.0587131282080655,0.9520359831707734
