simdata/rsvcsim_10k_10k_d3_a1_i10_1d.json,22,3.602697302697303,10.03125,1.9661640605488262
simdata/rsvcsim_10k_10k_d3_a2_i10_1d.json,22,6.263536463536464,9.06394675925926,1.853081522046712
simdata/rsvcsim_10k_10k_d3_a3_i10_1d.json,28,7.767532467532468,7.1833526234567895,1.7018031373741145
simdata/rsvcsim_10k_10k_d3_a4_i10_1d.json,35,11.819380619380619,7.087553287876785,1.7519960246702149
simdata/rsvcsim_10k_10k_d3_a5_i10_1d.json,39,15.685114885114885,6.82858776248308,1.7791187902163246
simdata/rsvcsim_10k_10k_d3_a6_i10_1d.json,46,18.534265734265734,6.617375635202041,1.7880248682950366
simdata/rsvcsim_10k_10k_d3_a7_i10_1d.json,53,22.503196803196804,6.4140957275448365,1.7812951796072096
simdata/rsvcsim_10k_10k_d3_a8_i10_1d.json,58,23.85854145854146,6.181284102356642,1.7667571866415956
simdata/rsvcsim_10k_10k_d3_a9_i10_1d.json,65,30.03026973026973,6.2944605141224805,1.8136186555040954
simdata/rsvcsim_10k_10k_d3_a10_i10_1d.json,64,29.95184815184815,5.616086660271749,1.7947561438775743
